Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,1900,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58708/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,2500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58602/bachelor
Room,Bachelor Room Rent,"Nadda, Gulshan",1,1,10500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58476/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,3800,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58210/bachelor
Seat,Bachelor Seat Rent,"Gulshan, Dhaka",1,1,4000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58209/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2425,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58195/bachelor
Room,Bachelor Room Rent,"Nadda, Gulshan",1,1,5650,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58194/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,9000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/58193/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57873/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,June,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57611/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57471/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,2200,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57395/bachelor
Seat,Bachelor Seat Rent,"Kalachandpur, Gulshan",1,1,2300,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57369/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57254/bachelor
Seat,Bachelor Seat Rent,"Nadda, Gulshan",1,1,2800,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57093/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,3000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57092/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57091/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,3500,June,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57078/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/57077/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2600,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/56864/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,7500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/56745/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2000,June,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/56513/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/56201/bachelor
Seat,Bachelor Seat Rent,"Kalachandpur, Gulshan",1,1,2200,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55909/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,9000,June,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55908/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3200,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55907/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2700,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55901/bachelor
Seat,Bachelor Seat Rent,"Gulshan, Dhaka",1,1,2334,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55900/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,2100,May,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55895/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,10000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55894/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55893/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8500,June,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55892/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8000,May,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55650/bachelor
Seat,Bachelor Seat Rent,"Gulshan, Dhaka",1,1,3770,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55584/bachelor
Room,Bachelor Room Rent,"Shahjadpur, Gulshan",1,1,7500,June,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55260/bachelor
Room,Bachelor Room Rent,"Shahjadpur, Gulshan",1,1,7500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55257/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2550,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55253/bachelor
Seat,Bachelor Seat Rent,"Gulshan, Dhaka",1,1,4000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55245/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55244/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55243/bachelor
Seat,Bachelor Seat Rent,"Gulshan, Dhaka",1,1,3000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/55126/bachelor
Seat,Bachelor Seat Rent,"Baridhara, Gulshan",1,1,2700,May,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/54645/bachelor
Seat,Bachelor Seat Rent,"Gulshan, Dhaka",1,1,5500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/54628/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/54627/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/54514/bachelor
Seat,Bachelor Seat Rent,"Nadda, Gulshan",1,1,7500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/54411/bachelor
Seat,Bachelor Seat Rent,"Gulshan, Dhaka",1,1,1800,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/54014/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,1800,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/54003/bachelor
Seat,Bachelor Seat Rent,"Baridhara, Gulshan",1,1,2400,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53996/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4000,May,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53995/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,7500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53994/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53993/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53878/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,3500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53876/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53806/bachelor
Seat,Bachelor Seat Rent,"Baridhara, Gulshan",1,1,1700,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53405/bachelor
Room,Bachelor Room Rent,"Baridhara, Gulshan",1,1,7000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53404/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,2500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53402/bachelor
Room,Bachelor Room Rent,"Shahjadpur, Gulshan",1,1,6000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53401/bachelor
Room,Bachelor Room Rent,"Nadda, Gulshan",1,1,7000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/53397/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,3500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/52957/bachelor
Seat,Bachelor Seat Rent,"Kalachandpur, Gulshan",1,1,2400,April,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/52954/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,3770,May,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/52951/bachelor
Seat,Bachelor Seat Rent,"Niketon, Gulshan",1,1,6500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/52326/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,1900,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/52325/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3000,March,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/52323/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/52322/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/52318/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51901/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,3000,April,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51898/bachelor
Seat,Bachelor Seat Rent,"Shahjadpur, Gulshan",1,1,4000,April,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51704/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,9000,April,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51071/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51053/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51052/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2513,April,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51051/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2425,March,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51050/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51049/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3800,March,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/51048/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/50945/bachelor
Seat,Bachelor Seat Rent,"Kalachandpur, Gulshan",1,1,3500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/50939/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/50936/bachelor
