Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/47779/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2000,February,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/47569/bachelor
Flat,Bachelor House Rent,"Adabor, Dhaka",1,1,8000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/47436/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2600,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/47143/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/46873/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/46532/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2900,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/46283/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,January,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/45447/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,9000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/45330/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,4500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/45076/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/44936/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/44909/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2600,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/44908/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/44485/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/44412/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/44217/bachelor
