Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Mohammadpur, Dhaka",1.0,1,2855,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93817/bachelor
Seat,Bachelor Seat Rent,"Katasur, Mohammadpur",1.0,1,2250,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93812/sublet
Room,Sublet Room Rent,"Kaderabad Housing Society, Mohammadpur",,1,8000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93810/family
Flat,Family Flat Rent,"Nabi Nagar Housing, Mohammadpur",3.0,3,16000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93807/bachelor
Seat,Bachelor Seat Rent,"Mohammadpur, Dhaka",1.0,1,1700,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93805/family
Flat,Family Flat Rent,"Chandrima Model Town, Mohammadpur",3.0,3,16500,October,Female,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93804/sublet
Room,Sublet Room Rent,"Bosila, Mohammadpur",,1,8000,September,Female,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93803/sublet
Room,Sublet Room Rent,"Chandrima Model Town, Mohammadpur",,1,5500,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93802/family
Flat,Family Flat Rent,"Chandrima Model Town, Mohammadpur",2.0,2,12000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93800/family
Flat,Family Flat Rent,"Dhaka Uddan Housing, Mohammadpur",2.0,2,12000,September,Female,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93799/sublet
Room,Sublet Room Rent,"Mohammadia Housing Society, Mohammadpur",,1,8000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93798/bachelor
Seat,Bachelor Seat Rent,"Shekhertek, Mohammadpur",1.0,1,2600,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93797/sublet
Room,Sublet Room Rent,"Bosila, Mohammadpur",,1,5500,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93793/family
Flat,Family Apartment Rent,"Shyamoli, Mohammadpur",3.0,3,18000,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93792/family
Flat,Family Flat Rent,"Mohammadia Housing Society, Mohammadpur",2.0,3,17000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93791/bachelor
Room,Bachelor Room Rent,"Shyamoli, Mohammadpur",1.0,1,6500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93790/bachelor
Room,Bachelor Room Rent,"Chandrima Model Town, Mohammadpur",1.0,1,4500,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/93784/sublet
