Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Sector 7, Uttara",1,1,3500,September,Female,https://www.thetolet.com/bd/property-post/dhaka/uttara/65717/bachelor
Room,Bachelor Room Rent,"Uttara, Dhaka",1,1,4500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65716/bachelor
Seat,Bachelor Seat Rent,"Sector 10, Uttara",1,1,3000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65706/bachelor
Room,Bachelor Room Rent,"Sector 11, Uttara",1,1,10000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65705/bachelor
Seat,Bachelor Seat Rent,"Sector 12, Uttara",1,1,3000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65604/bachelor
Room,Bachelor Room Rent,"Sector 10, Uttara",1,1,5600,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65603/bachelor
Seat,Bachelor Seat Rent,"Sector 11, Uttara",1,1,4500,October,Female,https://www.thetolet.com/bd/property-post/dhaka/uttara/65602/bachelor
Seat,Bachelor Seat Rent,"Sector 9, Uttara",1,1,2800,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65601/bachelor
Seat,Bachelor Seat Rent,"Sector 12, Uttara",1,1,3700,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65600/bachelor
Seat,Bachelor Seat Rent,"Sector 13, Uttara",1,1,3700,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65598/bachelor
Seat,Bachelor Seat Rent,"Sector 9, Uttara",1,1,5500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65596/bachelor
Seat,Bachelor Seat Rent,"Sector 10, Uttara",1,1,5500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65595/bachelor
Seat,Bachelor Seat Rent,"Sector 12, Uttara",1,1,3700,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65590/bachelor
Seat,Bachelor Seat Rent,"Azampur, Uttara",1,1,3000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65514/bachelor
Flat,Bachelor Flat Rent,"Sector 11, Uttara",1,1,12000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65436/bachelor
Room,Bachelor Room Rent,"Sector 10, Uttara",1,1,7000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65435/bachelor
Seat,Bachelor Seat Rent,"Sector 9, Uttara",1,1,3000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65434/bachelor
Seat,Bachelor Seat Rent,"Sector 6, Uttara",1,1,2700,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65433/bachelor
Room,Bachelor Room Rent,"Sector 12, Uttara",1,1,6500,October,Female,https://www.thetolet.com/bd/property-post/dhaka/uttara/65432/bachelor
Room,Bachelor Room Rent,"Sector 13, Uttara",1,1,4500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65431/bachelor
Seat,Bachelor Seat Rent,"Sector 12, Uttara",1,1,4000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65429/bachelor
Seat,Bachelor Seat Rent,"Sector 6, Uttara",1,1,3000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65279/bachelor
Seat,Bachelor Seat Rent,"Sector 10, Uttara",1,1,3500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65278/bachelor
Seat,Bachelor Seat Rent,"Sector 13, Uttara",1,1,2950,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65277/bachelor
Room,Bachelor Room Rent,"Sector 12, Uttara",1,1,7000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65274/bachelor
Seat,Bachelor Seat Rent,"Sector 9, Uttara",1,1,3000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65273/bachelor
Seat,Bachelor Seat Rent,"Sector 4, Uttara",1,1,2600,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65269/bachelor
Seat,Bachelor Seat Rent,"Uttara, Dhaka",1,1,4700,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65226/bachelor
Flat,Bachelor House Rent,"Sector 13, Uttara",1,1,9000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65114/bachelor
Seat,Bachelor Seat Rent,"Sector 11, Uttara",1,1,4500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65113/bachelor
Seat,Bachelor Seat Rent,"Sector 14, Uttara",1,1,4500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65112/bachelor
Room,Bachelor Room Rent,"Sector 14, Uttara",1,1,4500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65111/bachelor
Room,Bachelor Room Rent,"Azampur, Uttara",1,1,6500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65109/bachelor
Room,Bachelor Room Rent,"Sector 12, Uttara",1,1,11500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/uttara/65108/bachelor
