Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2200,February,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/47900/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/47741/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,2600,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/47740/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/47739/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/47395/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2400,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/47394/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,5000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/47154/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3300,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/46700/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2850,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/45779/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1350,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/45650/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3250,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/45648/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,2300,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/45125/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,6000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/44875/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,1850,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/44874/bachelor
