Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL,Thana,Year,adm3_pcode
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2750,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/54311/bachelor,Adabor,2024,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2750,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/43192/bachelor,Adabor,2023,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2700,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58550/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2700,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/56471/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2700,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38492/bachelor,Adabor,2023,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2700,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36069/bachelor,Adabor,2023,BD302602                                          
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2650,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/61527/bachelor,Adabor,2024,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2650,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/60524/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2600,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/65980/bachelor,Adabor,2024,BD302602                                          
Flat,Bachelor House Rent,"Adabor, Dhaka",1,1,2600,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/47436/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2600,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/44909/bachelor,Adabor,2023,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2600,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38120/bachelor,Adabor,2023,BD302602                                          
Room,Bachelor Room Rent,"Baitul Aman Housing, Adabor",1,1,2500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/92341/bachelor,Adabor,2025,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/87312/bachelor,Adabor,2025,BD302602                                          
Room,Bachelor Room Rent,"Baitul Aman Housing, Adabor",1,1,2500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/82292/bachelor,Adabor,2025,BD302602                                          
Room,Bachelor Room Rent,"Monsurabad, Adabor",1,1,2500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/81730/bachelor,Adabor,2025,BD302602                                          
Seat,Bachelor Seat Rent,"Baitul Aman Housing, Adabor",1,1,2500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/67675/bachelor,Adabor,2024,BD302602                                          
Room,Bachelor Room Rent,"Dhaka Housing, Adabor",1,1,2500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/61419/bachelor,Adabor,2024,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/53549/bachelor,Adabor,2024,BD302602                                          
Flat,Bachelor Flat Rent,"Adabor, Dhaka",1,1,2500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/47793/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/44485/bachelor,Adabor,2023,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/41080/bachelor,Adabor,2023,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/37532/bachelor,Adabor,2023,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2400,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/53955/bachelor,Adabor,2024,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2400,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/48388/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Baitul Aman Housing, Adabor",1,1,2350,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/94543/bachelor,Adabor,2025,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2350,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/49048/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Baitul Aman Housing, Adabor",1,1,2300,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/77103/bachelor,Adabor,2025,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2300,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/55329/bachelor,Adabor,2024,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2200,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/90262/bachelor,Adabor,2025,BD302602                                          
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2200,February,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/76446/bachelor,Adabor,2025,BD302602                                          
Room,Bachelor Room Rent,"Baitul Aman Housing, Adabor",1,1,2200,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/57848/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2200,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/57829/bachelor,Adabor,2024,BD302602                                          
Room,Bachelor Room Rent,"Baitul Aman Housing, Adabor",1,1,2150,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58556/bachelor,Adabor,2024,BD302602                                          
Flat,Bachelor Flat Rent,"Adabor, Dhaka",1,1,2150,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58542/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Baitul Aman Housing, Adabor",1,1,2090,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/91932/bachelor,Adabor,2025,BD302602                                          
Room,Bachelor Room Rent,"Monsurabad, Adabor",1,1,2000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/74371/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"PC Culture Housing, Adabor",1,1,2000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/61689/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/53256/bachelor,Adabor,2024,BD302602                                          
Flat,Bachelor Flat Rent,"Adabor, Dhaka",1,1,2000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/50275/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/47779/bachelor,Adabor,2024,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/44412/bachelor,Adabor,2023,BD302602                                          
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38853/bachelor,Adabor,2023,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,2000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38135/bachelor,Adabor,2023,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,1600,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/50967/bachelor,Adabor,2024,BD302602                                          
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,1500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/32478/bachelor,Adabor,2023,BD302602                                          
Room,Bachelor Room Rent,"Airport, Dhaka",2,2,2000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/36261/bachelor,Airport,2023,BD302606                                          
Flat,Bachelor House Rent,"Hazi Camp, Airport",1,1,5000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/46473/bachelor,Airport,2023,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,50000,February,Anyone,https://www.thetolet.com/bd/property-post/dhaka/airport/46643/bachelor,Airport,2024,BD302606                                          
Seat,Bachelor Seat Rent,"Airport, Dhaka",1,1,10000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/36876/bachelor,Airport,2023,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,9000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/61782/bachelor,Airport,2024,BD302606                                          
Room,Bachelor Room Rent,"Ashkona, Airport",1,1,8300,June,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/58761/bachelor,Airport,2024,BD302606                                          
Room,Bachelor Room Rent,"Kurmitola, Airport",1,1,8000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/83212/bachelor,Airport,2025,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,8000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/41659/bachelor,Airport,2023,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,7000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/66562/bachelor,Airport,2024,BD302606                                          
Room,Bachelor Room Rent,"Airport, Dhaka",1,1,7000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/33139/bachelor,Airport,2023,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,6700,July,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/88576/bachelor,Airport,2025,BD302606                                          
Seat,Bachelor Seat Rent,"Hazi Camp, Airport",1,1,6000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/87044/bachelor,Airport,2025,BD302606                                          
Room,Bachelor Room Rent,"Hazi Camp, Airport",1,1,6000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/83519/bachelor,Airport,2025,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,6000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/77571/bachelor,Airport,2025,BD302606                                          
Room,Bachelor Room Rent,"Hazi Camp, Airport",1,1,6000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/74238/bachelor,Airport,2024,BD302606                                          
Room,Bachelor Room Rent,"Ashkona, Airport",1,1,6000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/53498/bachelor,Airport,2024,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,6000,January,Female,https://www.thetolet.com/bd/property-post/dhaka/airport/45498/bachelor,Airport,2023,BD302606                                          
Seat,Bachelor Seat Rent,"Airport, Dhaka",1,1,5500,July,Female,https://www.thetolet.com/bd/property-post/dhaka/airport/86550/bachelor,Airport,2025,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,5500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/81087/bachelor,Airport,2025,BD302606                                          
Seat,Bachelor Seat Rent,"Hazi Camp, Airport",1,1,5500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/77256/bachelor,Airport,2025,BD302606                                          
Room,Bachelor Room Rent,"Ashkona, Airport",1,1,5500,December,Female,https://www.thetolet.com/bd/property-post/dhaka/airport/72306/bachelor,Airport,2024,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,5500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/70716/bachelor,Airport,2024,BD302606                                          
Room,Bachelor Room Rent,"Ashkona, Airport",1,1,5500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/45042/bachelor,Airport,2023,BD302606                                          
Seat,Bachelor Seat Rent,"Airport, Dhaka",1,1,5500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/36260/bachelor,Airport,2023,BD302606                                          
Room,Bachelor Room Rent,"Ashkona, Airport",1,1,5000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/82779/bachelor,Airport,2025,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,5000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/75945/bachelor,Airport,2025,BD302606                                          
Room,Bachelor Room Rent,"Hazi Camp, Airport",1,1,5000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/75799/bachelor,Airport,2025,BD302606                                          
Flat,Bachelor House Rent,"Hazi Camp, Airport",2,1,5000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/66414/bachelor,Airport,2024,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,5000,September,Female,https://www.thetolet.com/bd/property-post/dhaka/airport/63724/bachelor,Airport,2024,BD302606                                          
Seat,Bachelor Seat Rent,"Ashkona, Airport",1,1,5000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/airport/59095/bachelor,Airport,2024,BD302606                                          
