Rental_type,Bedroom,Bathroom,Rent,Month_Available,Gender_Suitability,Location,Area,adm3_pcode
Seat,1,1,4000,October,Male,"Shahjadpur,Gulshan",gulshan,BD302626
Seat,1,1,4000,September,Female,"Gulshan,Dhaka",gulshan,BD302626
Room,1,1,4000,September,Male,"Shahjadpur,Gulshan",gulshan,BD302626
Seat,1,1,4000,September,Male,"Gulshan,Dhaka",gulshan,BD302626
Seat,1,1,4000,September,Male,"Kafrul,Dhaka",kafrul,BD302630
Seat,1,1,4000,August,Male,"Hatirpul,Kalabagan",kalabagan,BD302633
Seat,1,1,4000,August,Male,"Kalabagan,Dhaka",kalabagan,BD302633
Room,1,1,4000,August,Male,"Kathalbagan,Kalabagan",kalabagan,BD302633
Seat,1,1,4000,September,Male,"Kalabagan,Dhaka",kalabagan,BD302633
Seat,1,1,4000,September,Male,"Kalabagan,Dhaka",kalabagan,BD302633
Seat,1,1,4000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4000,July,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4000,August,Male,"Azimpur,Lalbag",lalbag,BD302642
Seat,1,1,4000,August,Female,"Azimpur,Lalbag",lalbag,BD302642
Seat,1,1,4000,July,Female,"Azimpur,Lalbag",lalbag,BD302642
Seat,1,1,4000,July,Female,"Azimpur,Lalbag",lalbag,BD302642
Seat,1,1,4000,September,Female,"Azimpur,Lalbag",lalbag,BD302642
Seat,1,1,4000,September,Female,"Bakshibazar,Lalbag",lalbag,BD302642
Seat,1,1,4000,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,4000,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Seat,1,1,4000,August,Male,"Shekhertek,Mohammadpur",mohammadpur,BD302650
Seat,1,1,4000,September,Male,"Shyamoli,Mohammadpur",mohammadpur,BD302650
Room,1,1,4000,September,Male,"Bosila,Mohammadpur",mohammadpur,BD302650
Room,1,1,4000,August,Male,"Modinabag,Mugda",mugda,BD302688
Seat,1,1,4000,August,Male,"Manda,Mugda",mugda,BD302688
Seat,1,1,4000,September,Male,"Mugda,Dhaka",mugda,BD302688
Seat,1,1,4000,August,Male,"Pallabi,Dhaka",pallabi,BD302664
Room,1,1,4000,August,Male,"Paltan,Dhaka",paltan,BD302665
Seat,1,1,4000,August,Female,"SouthBanasree,Rampura",rampura,BD302667
Seat,1,1,4000,August,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,4000,October,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,4000,September,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,4000,September,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,4000,September,Male,"Rampura,Dhaka",rampura,BD302667
Room,1,1,4000,September,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,4000,August,Male,"Savar,Dhaka",savar,BD302672
Seat,1,1,4000,August,Female,"Shantibag,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,4000,September,Male,"Shantibag,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,4000,September,Male,"Malibag,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,4000,September,Male,"Mouchak,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,4000,August,Female,"TejkuniPara,Tejgaon",tejgaon,BD302690
Seat,1,1,4000,August,Male,"RajaBazar,Tejgaon",tejgaon,BD302690
Seat,1,1,4000,August,Male,"Shukrabad,Tejgaon",tejgaon,BD302690
Seat,1,1,4000,August,Male,"RajaBazar,Tejgaon",tejgaon,BD302690
Seat,1,1,4000,July,Female,"Shukrabad,Tejgaon",tejgaon,BD302690
Seat,1,1,4000,August,Male,"Uttara,Dhaka",uttara,BD302695
Seat,1,1,4000,August,Male,"Sector13,Uttara",uttara,BD302695
Seat,1,1,4000,August,Male,"Sector4,Uttara",uttara,BD302695
Seat,1,1,4000,August,Male,"Azampur,Uttara",uttara,BD302695
Flat,1,1,4000,August,Male,"Sector10,Uttara",uttara,BD302695
Room,1,1,4000,August,Male,"Sector10,Uttara",uttara,BD302695
Seat,1,1,4000,August,Female,"Sector13,Uttara",uttara,BD302695
Seat,1,1,4000,August,Male,"Sector9,Uttara",uttara,BD302695
Seat,1,1,4000,September,Male,"Uttara,Dhaka",uttara,BD302695
Seat,1,1,4000,August,Male,"NatunBazar,Vatara",vatara,BD302695
Seat,1,1,4100,August,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,4100,September,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Seat,1,1,4125,September,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Seat,1,1,4150,August,Male,"MohammadiaHousingSociety,Mohammadpur",mohammadpur,BD302650
Seat,1,1,4160,August,Male,"MiddleBadda,Badda",badda,BD302604
Seat,1,1,4165,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4200,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4200,September,Female,"Azimpur,Lalbag",lalbag,BD302642
Seat,1,1,4200,August,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,4200,August,Male,"Rampura,Dhaka",rampura,BD302667
Seat,1,1,4200,September,Male,"Rampura,Dhaka",rampura,BD302667
Seat,1,1,4200,August,Female,"Mouchak,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,4200,September,Female,"Siddheswari,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,4200,August,Male,"Shukrabad,Tejgaon",tejgaon,BD302690
Seat,1,1,4200,August,Male,"Sector11,Uttara",uttara,BD302695
Room,1,1,4200,July,Female,"Sector11,Uttara",uttara,BD302695
Seat,1,1,4200,September,Male,"Sector11,Uttara",uttara,BD302695
Seat,1,1,4200,September,Male,"Sector3,Uttara",uttara,BD302695
Seat,1,1,4250,August,Female,"Mirpur2,Mirpur",mirpur,BD302648
Seat,1,1,4250,September,Male,"Shantibag,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,4250,September,Male,"Shukrabad,Tejgaon",tejgaon,BD302690
Seat,1,1,4250,August,Male,"Vatara,Dhaka",vatara,BD302695
Seat,1,1,4300,August,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,4300,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4300,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4300,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4300,August,Female,"Sector11,Uttara",uttara,BD302695
Seat,1,1,4375,August,Male,"Mirpur2,Mirpur",mirpur,BD302648
Seat,1,1,4400,September,Male,"Moghbazar,Ramna",ramna,BD302666
Seat,1,1,4450,August,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,4500,August,Female,"NorthBadda,Badda",badda,BD302604
Seat,1,1,4500,August,Male,"MiddleBadda,Badda",badda,BD302604
Seat,1,1,4500,August,Female,"AftabNagar,Badda",badda,BD302604
Seat,1,1,4500,July,Male,"MerulBadda,Badda",badda,BD302604
Seat,1,1,4500,July,Female,"Badda,Dhaka",badda,BD302604
Seat,1,1,4500,November,Male,"MiddleBadda,Badda",badda,BD302604
Seat,1,1,4500,October,Male,"AftabNagar,Badda",badda,BD302604
Room,1,1,4500,September,Male,"NorthBadda,Badda",badda,BD302604
Room,1,1,4500,September,Male,"NorthBadda,Badda",badda,BD302604
Room,1,1,4500,September,Female,"Satarkul,Badda",badda,BD302604
Seat,1,1,4500,July,Female,"Banani,Dhaka",banani,BD302690
Room,1,1,4500,September,Anyone,"Banani,Dhaka",banani,BD302690
Seat,1,1,4500,August,Male,"Bhashantek,Dhaka",bhashantek,BD302695
Seat,1,1,4500,July,Female,"Zigatola,Dhanmondi",dhanmondi,BD302616
Seat,1,1,4500,July,Female,"Sobhanbagh,Dhanmondi",dhanmondi,BD302616
Room,1,1,4500,August,Male,"Rayerbag,Jatrabari",jatrabari,BD302629
Room,1,1,4500,September,Male,"Kafrul,Dhaka",kafrul,BD302630
Seat,1,1,4500,August,Male,"Kathalbagan,Kalabagan",kalabagan,BD302633
Seat,1,1,4500,August,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,4500,August,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Seat,1,1,4500,September,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,4500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,4500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,4500,September,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4500,August,Female,"Azimpur,Lalbag",lalbag,BD302642
Seat,1,1,4500,August,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,4500,August,Female,"Mirpur14,Mirpur",mirpur,BD302648
Seat,1,1,4500,August,Female,"ChadUddan,Mohammadpur",mohammadpur,BD302650
Room,1,1,4500,August,Male,"ChadUddan,Mohammadpur",mohammadpur,BD302650
Seat,1,1,4500,August,Male,"Shekhertek,Mohammadpur",mohammadpur,BD302650
Room,1,1,4500,August,Female,"DhakaUddanHousing,Mohammadpur",mohammadpur,BD302650
Room,1,1,4500,July,Male,"Bosila,Mohammadpur",mohammadpur,BD302650
Seat,1,1,4500,July,Male,"MohammadiaHousingSociety,Mohammadpur",mohammadpur,BD302650
Seat,1,1,4500,September,Male,"Shekhertek,Mohammadpur",mohammadpur,BD302650
Room,1,1,4500,September,Male,"ChandrimaModelTown,Mohammadpur",mohammadpur,BD302650
Seat,1,1,4500,September,Male,"MohammadiaHousingSociety,Mohammadpur",mohammadpur,BD302650
Room,1,1,4500,September,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,4500,August,Male,"Mugda,Dhaka",mugda,BD302688
Seat,1,1,4500,August,Female,"Nilkhet,NewMarket",nilkhet,BD302666
Seat,1,1,4500,September,Male,"Nayatola,Ramna",ramna,BD302666
Room,1,1,4500,September,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,4500,September,Female,"Mouchak,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,4500,August,Male,"Sector13,Uttara",uttara,BD302695
Seat,1,1,4500,August,Male,"Sector3,Uttara",uttara,BD302695
Seat,1,1,4500,August,Female,"Sector11,Uttara",uttara,BD302695
Seat,1,1,4500,August,Male,"Sector11,Uttara",uttara,BD302695
Room,1,1,4500,August,Male,"Diyabari,Uttara",uttara,BD302695
Room,1,1,4500,July,Male,"Sector12,Uttara",uttara,BD302695
Seat,1,1,4500,September,Female,"Sector7,Uttara",uttara,BD302695
Seat,1,1,4500,September,Male,"Sector14,Uttara",uttara,BD302695
Room,1,1,4500,August,Male,"NatunBazar,Vatara",vatara,BD302695
Room,1,1,4500,August,Male,"Kuril,Vatara",vatara,BD302695
Seat,1,1,4500,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,4570,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,4600,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4700,August,Male,"BaddaDITProject,Badda",badda,BD302604
Room,1,1,4700,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,4750,September,Female,"Mohakhali,Gulshan",gulshan,BD302626
Seat,1,1,4775,September,Male,"NorthBadda,Badda",badda,BD302604
Seat,1,1,4800,June,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4800,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4800,August,Female,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,4800,August,Female,"Mohammadpur,Dhaka",mohammadpur,BD302650
Seat,1,1,4800,August,Male,"Kamarpara,Uttara",uttara,BD302695
Seat,1,1,4900,August,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,4900,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,4950,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,5000,August,Female,"NorthBadda,Badda",badda,BD302604
Room,1,1,5000,August,Male,"AftabNagar,Badda",badda,BD302604
Seat,1,1,5000,August,Male,"MerulBadda,Badda",badda,BD302604
Seat,1,1,5000,September,Male,"Badda,Dhaka",badda,BD302604
Seat,1,1,5000,September,Male,"Badda,Dhaka",badda,BD302604
Room,1,1,5000,August,Male,"Basabo,Sabujbag",basabo,BD302668
Room,1,1,5000,August,Male,"Faydabad,Daskhinkhan",daskhinkhan,BD302610
Room,1,1,5000,September,Male,"Kawlar,Daskhinkhan",daskhinkhan,BD302610
Seat,1,1,5000,September,Male,"Niketon,Gandaria",gandaria,BD302624
Seat,1,1,5000,September,Female,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,5000,August,Male,"Jatrabari,Dhaka",jatrabari,BD302629
Room,1,1,5000,August,Male,"Dolairpar,Jatrabari",jatrabari,BD302629
Room,1,1,5000,September,Male,"Kochukhet,Kafrul",kafrul,BD302630
Seat,1,1,5000,August,Female,"Kathalbagan,Kalabagan",kalabagan,BD302633
Seat,1,1,5000,August,Female,"Kathalbagan,Kalabagan",kalabagan,BD302633
Room,1,1,5000,August,Female,"Kamrangirchar,Dhaka",kamrangirchar,BD302634
Seat,1,1,5000,August,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Seat,1,1,5000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,5000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,5000,October,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,5000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Seat,1,1,5000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Flat,2,1,5000,September,Male,"Uttarpara,Khilkhet",khilkhet,BD302637
Seat,1,1,5000,August,Female,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,5000,August,Male,"Rosulbag,Lalbag",lalbag,BD302642
Room,1,1,5000,July,Female,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,5000,August,Female,"Mirpur1,Mirpur",mirpur,BD302648
Seat,1,1,5000,August,Male,"Mirpur13,Mirpur",mirpur,BD302648
Room,1,1,5000,August,Male,"Kazipara,Mirpur",mirpur,BD302648
Room,1,1,5000,August,Male,"Mirpur2,Mirpur",mirpur,BD302648
Room,1,1,5000,August,Female,"Mirpur6,Mirpur",mirpur,BD302648
Room,1,1,5000,August,Male,"Kazipara,Mirpur",mirpur,BD302648
Room,1,1,5000,September,Male,"WestShewrapara,Mirpur",mirpur,BD302648
Room,1,1,5000,September,Female,"Mirpur12,Mirpur",mirpur,BD302648
Room,1,1,5000,September,Male,"60FeetRoad,Mirpur",mirpur,BD302648
Room,1,1,5000,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Seat,1,1,5000,August,Female,"Lalmatia,Mohammadpur",mohammadpur,BD302650
Seat,1,1,5000,July,Male,"Moghbazar,Ramna",ramna,BD302666
Room,1,1,5000,August,Male,"SouthBanasree,Rampura",rampura,BD302667
Room,1,1,5000,August,Female,"Banasree,Rampura",rampura,BD302667
Room,1,1,5000,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,5000,August,Male,"Modhubag,Rampura",rampura,BD302667
Seat,1,1,5000,August,Female,"Siddheswari,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,5000,July,Female,"Siddheswari,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,5000,August,Male,"Diyabari,Uttara",uttara,BD302695
Seat,1,1,5000,August,Male,"Sector11,Uttara",uttara,BD302695
Seat,1,1,5000,August,Male,"Diyabari,Uttara",uttara,BD302695
Seat,1,1,5000,July,Male,"Sector10,Uttara",uttara,BD302695
Seat,1,1,5000,September,Female,"Sector7,Uttara",uttara,BD302695
Seat,1,1,5000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,5000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,5000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,5150,September,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,5200,September,Male,"Shahjadpur,Gulshan",gulshan,BD302626
Room,1,1,5200,September,Male,"Shahjadpur,Gulshan",gulshan,BD302626
Room,1,1,5200,August,Male,"ShonirAkhra,Jatrabari",jatrabari,BD302629
Seat,1,1,5200,August,Male,"Sector5,Uttara",uttara,BD302695
Room,1,1,5200,August,Male,"NurerChala,Vatara",vatara,BD302695
Seat,1,1,5300,August,Female,"Siddheswari,Shahjahanpur",shahjahanpur,BD302650
Room,1,1,5400,September,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,5400,September,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,5500,August,Male,"Adabor,Dhaka",adabor,BD302602
Room,1,1,5500,August,Male,"Badda,Dhaka",badda,BD302604
Room,1,1,5500,August,Male,"Badda,Dhaka",badda,BD302604
Room,1,1,5500,August,Male,"Daskhinkhan,Dhaka",daskhinkhan,BD302610
Seat,1,1,5500,August,Male,"Mohakhali,Gulshan",gulshan,BD302626
Seat,1,1,5500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,5500,August,Male,"Mirpur1,Mirpur",mirpur,BD302648
Room,1,1,5500,October,Female,"Mirpur6,Mirpur",mirpur,BD302648
Room,1,1,5500,September,Male,"Mirpur14,Mirpur",mirpur,BD302648
Room,1,1,5500,September,Male,"Mirpur6,Mirpur",mirpur,BD302648
Flat,1,1,5500,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,5500,August,Female,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,5500,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Flat,1,1,5500,August,Male,"Manda,Mugda",mugda,BD302688
Seat,1,1,5500,August,Male,"Moghbazar,Ramna",ramna,BD302666
Seat,1,1,5500,October,Female,"Moghbazar,Ramna",ramna,BD302666
Room,1,1,5500,August,Female,"Banasree,Rampura",rampura,BD302667
Room,1,1,5500,September,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,5500,August,Male,"Sector13,Uttara",uttara,BD302695
Seat,1,1,5500,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,5500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,5600,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,5600,August,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,5675,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,5700,August,Male,"Moghbazar,Ramna",ramna,BD302666
Room,1,1,5750,August,Male,"Sector6,Uttara",uttara,BD302695
Seat,1,1,5800,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,5800,August,Male,"Sector11,Uttara",uttara,BD302695
Seat,1,1,6000,July,Male,"MiddleBadda,Badda",badda,BD302604
Room,1,1,6000,September,Male,"MiddleBadda,Badda",badda,BD302604
Room,1,1,6000,September,Female,"MerulBadda,Badda",badda,BD302604
Room,1,1,6000,October,Male,"Bangshal,Dhaka",bangshal,BD302605
Room,1,1,6000,September,Female,"Cantonment,Dhaka",cantonment,BD302608
Room,1,1,6000,September,Female,"Kawlar,Daskhinkhan",daskhinkhan,BD302610
Seat,1,1,6000,August,Female,"Zigatola,Dhanmondi",dhanmondi,BD302616
Room,1,1,6000,August,Male,"Zigatola,Dhanmondi",dhanmondi,BD302616
Seat,1,1,6000,September,Female,"Gulshan1,Gulshan",gulshan,BD302626
Room,1,1,6000,September,Female,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,6000,August,Male,"Dania,Jatrabari",jatrabari,BD302629
Seat,1,1,6000,August,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,6000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,6000,August,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,6000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,6000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,6000,July,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,6000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,6000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,6000,August,Male,"Rosulbag,Lalbag",lalbag,BD302642
Room,1,1,6000,August,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,6000,July,Male,"Lalbag,Dhaka",lalbag,BD302642
Room,1,1,6000,July,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,6000,August,Male,"Mirpur1,Mirpur",mirpur,BD302648
Room,1,1,6000,August,Male,"Mirpur,Dhaka",mirpur,BD302648
Room,1,1,6000,August,Female,"Mirpur6,Mirpur",mirpur,BD302648
Room,1,1,6000,August,Male,"Mirpur1,Mirpur",mirpur,BD302648
Room,1,1,6000,August,Male,"Mirpur2,Mirpur",mirpur,BD302648
Room,1,1,6000,August,Male,"Mirpur2,Mirpur",mirpur,BD302648
Room,1,1,6000,August,Male,"Mirpur1,Mirpur",mirpur,BD302648
Flat,1,1,6000,September,Male,"Mirpur12,Mirpur",mirpur,BD302648
Room,1,1,6000,September,Female,"Mirpur10,Mirpur",mirpur,BD302648
Room,1,1,6000,August,Male,"Bosila,Mohammadpur",mohammadpur,BD302650
Seat,1,1,6000,July,Male,"NoboudoyHousing,Mohammadpur",mohammadpur,BD302650
Room,1,1,6000,July,Male,"NoboudoyHousing,Mohammadpur",mohammadpur,BD302650
Room,1,1,6000,July,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,6000,September,Male,"KaderabadHousingSociety,Mohammadpur",mohammadpur,BD302650
Room,1,1,6000,September,Male,"Shyamoli,Mohammadpur",mohammadpur,BD302650
Room,1,1,6000,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,6000,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,6000,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,6000,August,Male,"Rampura,Dhaka",rampura,BD302667
Room,1,1,6000,September,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,6000,September,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,6000,August,Male,"Shahbag,Dhaka",shahbag,BD302675
Room,1,1,6000,September,Male,"Gulbagh,Shahjahanpur",shahjahanpur,BD302650
Room,1,1,6000,August,Male,"Sector10,Uttara",uttara,BD302695
Room,1,1,6000,August,Male,"Sector6,Uttara",uttara,BD302695
Room,1,1,6000,July,Male,"Sector4,Uttara",uttara,BD302695
Seat,1,1,6000,July,Male,"Diyabari,Uttara",uttara,BD302695
Room,1,1,6000,July,Male,"Sector10,Uttara",uttara,BD302695
Seat,1,1,6000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,6000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,6000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,6000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,6000,July,Female,"Vatara,Dhaka",vatara,BD302695
Room,1,1,6000,September,Male,"SayeedNagar,Vatara",vatara,BD302695
Seat,1,1,6000,September,Male,"Kuril,Vatara",vatara,BD302695
Room,1,1,6050,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,6150,August,Female,"Namapara,Khilkhet",khilkhet,BD302637
Room,1,1,6200,September,Male,"Dhanmondi,Dhaka",dhanmondi,BD302616
Seat,1,1,6200,August,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,6262,September,Male,"Shantibag,Shahjahanpur",shahjahanpur,BD302650
Seat,1,1,6300,September,Male,"Mohakhali,Gulshan",gulshan,BD302626
Seat,1,1,6300,September,Male,"Kallyanpur,Mirpur",mirpur,BD302648
Room,1,1,6300,August,Male,"Sector10,Uttara",uttara,BD302695
Room,1,1,6500,October,Male,"NorthBadda,Badda",badda,BD302604
Room,1,1,6500,September,Male,"NorthBadda,Badda",badda,BD302604
Room,1,1,6500,September,Male,"Bhashantek,Dhaka",bhashantek,BD302695
Seat,1,1,6500,August,Male,"Dhanmondi15,Dhanmondi",dhanmondi,BD302616
Seat,1,1,6500,August,Female,"Niketon,Gulshan",gulshan,BD302626
Room,1,1,6500,August,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,6500,September,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,6500,August,Male,"Uttarpara,Khilkhet",khilkhet,BD302637
Room,1,1,6500,August,Male,"Moddopara,Khilkhet",khilkhet,BD302637
Room,1,1,6500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,6500,September,Male,"Uttarpara,Khilkhet",khilkhet,BD302637
Room,1,1,6500,August,Female,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,6500,August,Male,"Shewrapara,Mirpur",mirpur,BD302648
Room,1,1,6500,August,Male,"Mirpur10,Mirpur",mirpur,BD302648
Room,1,1,6500,August,Female,"Mirpur14,Mirpur",mirpur,BD302648
Room,1,1,6500,August,Male,"Mirpur1,Mirpur",mirpur,BD302648
Room,1,1,6500,August,Male,"Mirpur10,Mirpur",mirpur,BD302648
Room,1,1,6500,August,Male,"Mirpur12,Mirpur",mirpur,BD302648
Room,1,1,6500,August,Male,"Mirpur1,Mirpur",mirpur,BD302648
Room,1,1,6500,July,Male,"Mirpur,Dhaka",mirpur,BD302648
Seat,1,1,6500,July,Male,"Mirpur1,Mirpur",mirpur,BD302648
Seat,1,1,6500,September,Male,"Mirpur1,Mirpur",mirpur,BD302648
Room,1,1,6500,September,Female,"WestShewrapara,Mirpur",mirpur,BD302648
Room,1,1,6500,August,Female,"ChadUddan,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,August,Female,"Bosila,Mohammadpur",mohammadpur,BD302650
Flat,1,1,6500,August,Male,"Bosila,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,August,Male,"Shekhertek,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,August,Male,"MohammadiaHousingSociety,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,August,Male,"MohammadiaHousingSociety,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,August,Male,"KaderabadHousingSociety,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,July,Male,"Shekhertek,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,October,Male,"NoboudoyHousing,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,October,Female,"Shyamoli,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,October,Female,"NoboudoyHousing,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,September,Female,"Bosila,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,September,Female,"ChadUddan,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,September,Male,"Shekhertek,Mohammadpur",mohammadpur,BD302650
Room,1,1,6500,August,Female,"NewMarket,Dhaka",newmarket,BD302663
Seat,1,1,6500,August,Male,"Rampura,Dhaka",rampura,BD302667
Room,1,1,6500,August,Male,"Banasree,Rampura",rampura,BD302667
Seat,1,1,6500,August,Female,"Banasree,Rampura",rampura,BD302667
